TransactionNo,Items,DateTime,Daypart,DayType
2153.0,Cake,2016-11-26 16:08:28,Afternoon,Weekend
2154.0,Focaccia,2016-11-26 16:19:19,Afternoon,Weekend
2155.0,Tea,2016-11-26 16:34:53,Afternoon,Weekend
2155.0,Pastry,2016-11-26 16:34:53,Afternoon,Weekend
2155.0,Bakewell,2016-11-26 16:34:53,Afternoon,Weekend
2156.0,Alfajores,2016-11-26 16:47:49,Afternoon,Weekend
2156.0,Alfajores,2016-11-26 16:47:49,Afternoon,Weekend
2156.0,Coffee,2016-11-26 16:47:49,Afternoon,Weekend
2156.0,,2016-11-26 16:47:49,Afternoon,Weekend
2156.0,Coffee,2016-11-26 16:47:49,Afternoon,Weekend
2157.0,Coffee,2016-11-26 16:50:05,Afternoon,Weekend
2157.0,Alfajores,2016-11-26 16:50:05,Afternoon,Weekend
2158.0,Coffee,2016-11-27 09:28:07,Morning,Weekend
2158.0,The Nomad,2016-11-27 09:28:07,Morning,Weekend
2158.0,Bread,2016-11-27 09:28:07,Morning,Weekend
2159.0,Coffee,2016-11-27 09:54:36,Morning,Weekend
2160.0,Coffee,2016-11-27 09:58:21,,Weekend
2160.0,Jammie Dodgers,2016-11-27 09:58:21,Morning,Weekend
2160.0,Juice,2016-11-27 09:58:21,Morning,Weekend
2161.0,Medialuna,2016-11-27 09:59:57,Morning,Weekend
2162.0,Coffee,2016-11-27 10:03:29,Morning,Weekend
2162.0,Tea,2016-11-27 10:03:29,Morning,Weekend
2162.0,Juice,2016-11-27 10:03:29,Morning,Weekend
2162.0,Smoothies,2016-11-27 10:03:29,Morning,Weekend
2162.0,Jammie Dodgers,2016-11-27 10:03:29,Morning,Weekend
2162.0,Muffin,2016-11-27 10:03:29,Morning,Weekend
2162.0,Juice,2016-11-27 10:03:29,Morning,Weekend
2162.0,Bakewell,2016-11-27 10:03:29,Morning,Weekend
2163.0,Cake,2016-11-27 10:05:06,Morning,Weekend
2163.0,Pastry,2016-11-27 10:05:06,Morning,Weekend
2164.0,Coffee,2016-11-27 10:08:03,Morning,Weekend
2164.0,Brownie,2016-11-27 10:08:03,,Weekend
2165.0,Juice,2016-11-27 10:10:53,Morning,Weekend
2165.0,Jammie Dodgers,2016-11-27 10:10:53,Morning,Weekend
2166.0,Coffee,2016-11-27 10:23:03,Morning,Weekend
2167.0,Coffee,2016-11-27 10:27:40,Morning,Weekend
2167.0,Bakewell,2016-11-27 10:27:40,Morning,Weekend
2168.0,Bread,2016-11-27 10:34:24,Morning,Weekend
2168.0,Tea,2016-11-27 10:34:24,Morning,Weekend
2168.0,Pastry,2016-11-27 10:34:24,,Weekend
2169.0,Bread,2016-11-27 10:48:12,Morning,Weekend
2169.0,Coffee,2016-11-27 10:48:12,Morning,Weekend
2169.0,Bread,2016-11-27 10:48:12,Morning,Weekend
2169.0,Hot chocolate,2016-11-27 10:48:12,Morning,Weekend
2170.0,Pastry,2016-11-27 10:51:20,Morning,Weekend
2170.0,Coffee,2016-11-27 10:51:20,Morning,Weekend
2170.0,Hot chocolate,2016-11-27 10:51:20,Morning,Weekend
2171.0,Bread,2016-11-27 10:53:06,Morning,Weekend
2171.0,Bread,2016-11-27 10:53:06,Morning,Weekend
2171.0,Coffee,2016-11-27 10:53:06,Morning,Weekend
2172.0,Alfajores,2016-11-27 10:55:20,Morning,Weekend
2172.0,Pastry,2016-11-27 10:55:20,Morning,Weekend
2173.0,Bread,2016-11-27 10:59:57,Morning,Weekend
2174.0,Coffee,2016-11-27 11:02:01,Morning,Weekend
2174.0,Hot chocolate,2016-11-27 11:02:01,Morning,
2174.0,Muffin,2016-11-27 11:02:01,,Weekend
2175.0,Bread,2016-11-27 11:08:29,Morning,Weekend
2175.0,Coffee,2016-11-27 11:08:29,Morning,Weekend
2175.0,Coffee,2016-11-27 11:08:29,Morning,Weekend
2175.0,Smoothies,2016-11-27 11:08:29,Morning,Weekend
2175.0,Pastry,2016-11-27 11:08:29,Morning,Weekend
2176.0,Brownie,2016-11-27 11:14:35,Morning,Weekend
2176.0,Hot chocolate,2016-11-27 11:14:35,Morning,Weekend
2176.0,Coffee,2016-11-27 11:14:35,Morning,Weekend
2177.0,Tartine,2016-11-27 11:17:13,Morning,Weekend
2177.0,Hearty & Seasonal,2016-11-27 11:17:13,Morning,Weekend
2178.0,Fudge,2016-11-27 11:17:32,Morning,Weekend
2179.0,Bread,2016-11-27 11:18:45,Morning,Weekend
2180.0,Coffee,2016-11-27 11:20:08,Morning,Weekend
2181.0,Coffee,2016-11-27 11:21:34,Morning,Weekend
2181.0,Keeping It Local,2016-11-27 11:21:34,Morning,Weekend
2182.0,Coffee,2016-11-27 11:23:45,Morning,Weekend
2182.0,Tea,2016-11-27 11:23:45,Morning,Weekend
2182.0,Medialuna,2016-11-27 11:23:45,Morning,Weekend
2183.0,Medialuna,2016-11-27 11:25:50,Morning,Weekend
2183.0,Jammie Dodgers,2016-11-27 11:25:50,Morning,Weekend
2183.0,Tea,2016-11-27 11:25:50,Morning,Weekend
2183.0,Hot chocolate,2016-11-27 11:25:50,Morning,Weekend
2183.0,Muffin,2016-11-27 11:25:50,Morning,Weekend
2184.0,Coffee,2016-11-27 11:27:36,Morning,Weekend
2185.0,Coffee,2016-11-27 11:28:58,Morning,Weekend
2185.0,Keeping It Local,2016-11-27 11:28:58,Morning,Weekend
2186.0,Coffee,2016-11-27 11:30:29,Morning,Weekend
2186.0,Medialuna,2016-11-27 11:30:29,Morning,Weekend
2186.0,Coffee,2016-11-27 11:30:29,Morning,Weekend
2187.0,Bread,2016-11-27 11:32:05,Morning,Weekend
2187.0,Hot chocolate,2016-11-27 11:32:05,Morning,Weekend
2187.0,Medialuna,2016-11-27 11:32:05,Morning,Weekend
2188.0,Bread,2016-11-27 11:36:20,Morning,Weekend
2189.0,Bread,2016-11-27 11:42:42,Morning,Weekend
2190.0,,2016-11-27 11:49:49,Morning,Weekend
2190.0,Muffin,2016-11-27 11:49:49,Morning,Weekend
2190.0,Brownie,2016-11-27 11:49:49,Morning,Weekend
2190.0,Alfajores,2016-11-27 11:49:49,Morning,Weekend
2190.0,Hot chocolate,2016-11-27 11:49:49,Morning,
2190.0,Coffee,2016-11-27 11:49:49,Morning,Weekend
2190.0,Coffee,2016-11-27 11:49:49,Morning,
2191.0,Pastry,2016-11-27 11:55:11,Morning,Weekend
2192.0,Brownie,2016-11-27 11:59:45,Morning,Weekend
2192.0,Coffee,2016-11-27 11:59:45,Morning,Weekend
2193.0,Jammie Dodgers,2016-11-27 12:15:10,Afternoon,Weekend
2194.0,Coffee,2016-11-27 12:16:44,Afternoon,Weekend
2194.0,Hearty & Seasonal,2016-11-27 12:16:44,Afternoon,Weekend
2195.0,Art Tray,2016-11-27 12:21:01,Afternoon,Weekend
2195.0,Hearty & Seasonal,2016-11-27 12:21:01,Afternoon,Weekend
2195.0,Hearty & Seasonal,2016-11-27 12:21:01,Afternoon,Weekend
2195.0,Tea,2016-11-27 12:21:01,Afternoon,Weekend
2195.0,Coffee,2016-11-27 12:21:01,Afternoon,Weekend
2196.0,Coffee,2016-11-27 12:30:35,Afternoon,Weekend
2196.0,Coffee,2016-11-27 12:30:35,Afternoon,Weekend
2196.0,Coffee,2016-11-27 12:30:35,Afternoon,Weekend
2196.0,Alfajores,2016-11-27 12:30:35,Afternoon,Weekend
2196.0,Brownie,2016-11-27 12:30:35,Afternoon,Weekend
2197.0,Coffee,2016-11-27 12:35:12,Afternoon,Weekend
2197.0,Coffee,2016-11-27 12:35:12,Afternoon,Weekend
2197.0,Medialuna,2016-11-27 12:35:12,Afternoon,Weekend
2197.0,Hearty & Seasonal,2016-11-27 12:35:12,Afternoon,Weekend
2198.0,Coffee,2016-11-27 12:45:08,Afternoon,Weekend
2198.0,Bread,2016-11-27 12:45:08,,Weekend
2198.0,Farm House,2016-11-27 12:45:08,Afternoon,Weekend
2199.0,Farm House,2016-11-27 12:52:30,Afternoon,Weekend
2200.0,Coffee,2016-11-27 12:56:13,Afternoon,Weekend
2200.0,Tea,2016-11-27 12:56:13,Afternoon,Weekend
2200.0,Cake,2016-11-27 12:56:13,Afternoon,Weekend
2201.0,Hearty & Seasonal,2016-11-27 12:58:50,Afternoon,Weekend
2201.0,Tea,2016-11-27 12:58:50,Afternoon,Weekend
2202.0,Hot chocolate,2016-11-27 13:15:14,Afternoon,Weekend
2202.0,Coffee,2016-11-27 13:15:14,Afternoon,Weekend
2202.0,Coffee,2016-11-27 13:15:14,Afternoon,Weekend
2203.0,Bakewell,2016-11-27 13:16:59,Afternoon,Weekend
2203.0,Cake,2016-11-27 13:16:59,Afternoon,Weekend
2204.0,Coffee,2016-11-27 13:38:04,Afternoon,Weekend
2204.0,Hearty & Seasonal,2016-11-27 13:38:04,Afternoon,Weekend
2205.0,Coffee,2016-11-27 13:44:51,Afternoon,Weekend
2205.0,Muffin,2016-11-27 13:44:51,Afternoon,Weekend
2206.0,Cake,2016-11-27 13:46:49,Afternoon,Weekend
2206.0,Brownie,2016-11-27 13:46:49,,Weekend
2207.0,Coffee,2016-11-27 14:00:18,Afternoon,Weekend
2207.0,Coffee,2016-11-27 14:00:18,Afternoon,Weekend
2207.0,Sandwich,2016-11-27 14:00:18,Afternoon,Weekend
2207.0,Bakewell,2016-11-27 14:00:18,Afternoon,Weekend
2207.0,Cookies,2016-11-27 14:00:18,Afternoon,Weekend
2207.0,Art Tray,2016-11-27 14:00:18,Afternoon,Weekend
2208.0,Bakewell,2016-11-27 14:00:58,Afternoon,Weekend
2209.0,,2016-11-27 14:32:49,Afternoon,Weekend
2210.0,Coffee,2016-11-27 14:42:53,Afternoon,Weekend
2210.0,Coffee,2016-11-27 14:42:53,,Weekend
2210.0,Medialuna,2016-11-27 14:42:53,Afternoon,Weekend
2210.0,Cookies,2016-11-27 14:42:53,Afternoon,Weekend
2211.0,Alfajores,2016-11-27 14:45:24,Afternoon,Weekend
2211.0,Cake,2016-11-27 14:45:24,Afternoon,Weekend
2211.0,Coffee,2016-11-27 14:45:24,Afternoon,Weekend
2211.0,Coffee,2016-11-27 14:45:24,Afternoon,Weekend
2212.0,Fudge,2016-11-27 14:46:51,Afternoon,Weekend
2213.0,,2016-11-27 15:37:58,Afternoon,Weekend
2214.0,,2016-11-27 15:43:01,Afternoon,Weekend
2214.0,Bakewell,2016-11-27 15:43:01,Afternoon,Weekend
2214.0,Bread,2016-11-27 15:43:01,Afternoon,Weekend
2214.0,,2016-11-27 15:43:01,Afternoon,Weekend
2215.0,Coffee,2016-11-27 15:51:15,Afternoon,Weekend
2215.0,Tea,2016-11-27 15:51:15,Afternoon,Weekend
2216.0,Coffee,2016-11-27 16:12:22,Afternoon,Weekend
2217.0,Coffee,2016-11-28 07:44:17,Morning,Weekday
2217.0,Bread,2016-11-28 07:44:17,Morning,Weekday
2218.0,Pastry,2016-11-28 07:49:40,Morning,Weekday
2219.0,Bread,2016-11-28 08:14:50,Morning,Weekday
2220.0,Medialuna,2016-11-28 08:38:56,Morning,Weekday
2220.0,Coffee,2016-11-28 08:38:56,Morning,Weekday
2221.0,Coffee,2016-11-28 09:01:37,Morning,Weekday
2222.0,Ella's Kitchen Pouches,2016-11-28 09:14:26,,Weekday
2222.0,Coffee,2016-11-28 09:14:26,Morning,Weekday
2223.0,Coffee,2016-11-28 09:45:33,Morning,Weekday
2223.0,Pastry,2016-11-28 09:45:33,Morning,Weekday
2224.0,Coffee,2016-11-28 09:52:24,Morning,Weekday
2225.0,Coffee,2016-11-28 10:12:36,Morning,Weekday
2225.0,Tartine,2016-11-28 10:12:36,Morning,Weekday
2226.0,Bread,2016-11-28 10:20:40,Morning,Weekday
2227.0,Coffee,2016-11-28 10:35:08,Morning,Weekday
2228.0,Tea,2016-11-28 10:48:46,Morning,Weekday
2228.0,Coffee,2016-11-28 10:48:46,Morning,Weekday
2229.0,Coffee,2016-11-28 10:51:54,Morning,Weekday
2229.0,Coffee,2016-11-28 10:51:54,Morning,Weekday
2229.0,Medialuna,2016-11-28 10:51:54,Morning,Weekday
2229.0,Pastry,2016-11-28 10:51:54,Morning,Weekday
2230.0,Pastry,2016-11-28 11:10:12,Morning,Weekday
2230.0,Coffee,2016-11-28 11:10:12,Morning,Weekday
2231.0,Coffee,2016-11-28 11:11:09,Morning,Weekday
2231.0,Medialuna,2016-11-28 11:11:09,Morning,Weekday
2232.0,Tea,2016-11-28 11:30:39,Morning,Weekday
2232.0,Coffee,2016-11-28 11:30:39,Morning,Weekday
2232.0,Keeping It Local,2016-11-28 11:30:39,Morning,Weekday
2234.0,Pastry,2016-11-28 11:46:52,Morning,Weekday
2234.0,Bread,2016-11-28 11:46:52,Morning,Weekday
2234.0,Cookies,2016-11-28 11:46:52,Morning,Weekday
2234.0,Coffee,2016-11-28 11:46:52,Morning,Weekday
2234.0,Bread,2016-11-28 11:46:52,Morning,Weekday
2235.0,Jam,2016-11-28 12:05:00,Afternoon,Weekday
2235.0,Sandwich,2016-11-28 12:05:00,Afternoon,Weekday
2235.0,Bread,2016-11-28 12:05:00,Afternoon,Weekday
2235.0,Smoothies,2016-11-28 12:05:00,Afternoon,Weekday
2236.0,Bread,2016-11-28 12:06:37,Afternoon,Weekday
2236.0,Cookies,2016-11-28 12:06:37,Afternoon,Weekday
2237.0,Bread,2016-11-28 12:26:23,Afternoon,Weekday
2238.0,Cookies,2016-11-28 12:56:40,Afternoon,Weekday
2238.0,Coffee,2016-11-28 12:56:40,Afternoon,Weekday
2238.0,Coffee,2016-11-28 12:56:40,Afternoon,Weekday
2239.0,,2016-11-28 13:10:23,Afternoon,Weekday
2241.0,Hot chocolate,2016-11-28 13:27:44,Afternoon,Weekday
2242.0,Bread,2016-11-28 13:31:05,Afternoon,Weekday
2242.0,Coffee,2016-11-28 13:31:05,Afternoon,Weekday
2242.0,Bakewell,2016-11-28 13:31:05,Afternoon,Weekday
2242.0,Lemon and coconut,2016-11-28 13:31:05,Afternoon,Weekday
2243.0,Coffee,2016-11-28 13:38:06,Afternoon,Weekday
2244.0,Coffee,2016-11-28 13:58:40,Afternoon,Weekday
2244.0,Coffee,2016-11-28 13:58:40,Afternoon,Weekday
2244.0,Lemon and coconut,2016-11-28 13:58:40,Afternoon,Weekday
2244.0,Sandwich,2016-11-28 13:58:40,Afternoon,Weekday
2245.0,Tea,2016-11-28 14:05:23,Afternoon,Weekday
2246.0,Bread,2016-11-28 14:09:14,Afternoon,Weekday
2246.0,Coffee,2016-11-28 14:09:14,Afternoon,Weekday
2248.0,Bread,2016-11-28 14:48:33,Afternoon,Weekday
2249.0,Bread,2016-11-28 15:08:12,Afternoon,Weekday
2250.0,Coffee,2016-11-28 15:12:14,Afternoon,Weekday
2251.0,Coffee,2016-11-28 15:24:13,Afternoon,Weekday
2251.0,Hot chocolate,2016-11-28 15:24:13,Afternoon,Weekday
2251.0,Pastry,2016-11-28 15:24:13,Afternoon,Weekday
2251.0,Cake,2016-11-28 15:24:13,Afternoon,Weekday
2252.0,Bread,2016-11-28 15:27:36,Afternoon,Weekday
2253.0,Bread,2016-11-28 15:28:16,Afternoon,Weekday
2254.0,Bread,2016-11-28 15:58:23,Afternoon,Weekday
2255.0,Coffee,2016-11-28 16:03:39,Afternoon,Weekday
2255.0,Coffee,2016-11-28 16:03:39,Afternoon,Weekday
2256.0,Bread,2016-11-28 16:14:13,Afternoon,Weekday
2256.0,Tea,2016-11-28 16:14:13,Afternoon,Weekday
2256.0,Lemon and coconut,2016-11-28 16:14:13,Afternoon,Weekday
2256.0,Cake,2016-11-28 16:14:13,Afternoon,Weekday
2257.0,Pastry,2016-11-28 16:19:01,Afternoon,Weekday
2257.0,Medialuna,2016-11-28 16:19:01,Afternoon,Weekday
2257.0,Coffee,2016-11-28 16:19:01,Afternoon,Weekday
2257.0,Tea,2016-11-28 16:19:01,Afternoon,Weekday
2258.0,Bread,2016-11-28 16:25:25,Afternoon,Weekday
2259.0,Tea,2016-11-28 16:45:21,Afternoon,Weekday
2259.0,Coffee,2016-11-28 16:45:21,Afternoon,Weekday
2259.0,Tiffin,2016-11-28 16:45:21,Afternoon,Weekday
2259.0,Cookies,2016-11-28 16:45:21,Afternoon,Weekday
2259.0,Ella's Kitchen Pouches,2016-11-28 16:45:21,Afternoon,Weekday
2260.0,Coffee,2016-11-28 17:17:58,Evening,Weekday
2261.0,Pastry,2016-11-29 08:27:36,Morning,Weekday
2261.0,Pastry,2016-11-29 08:27:36,Morning,Weekday
2262.0,Pastry,2016-11-29 08:58:47,Morning,Weekday
2262.0,Bread,2016-11-29 08:58:47,Morning,Weekday
2262.0,Coffee,2016-11-29 08:58:47,Morning,Weekday
2263.0,Tea,2016-11-29 09:09:09,Morning,Weekday
2263.0,Keeping It Local,2016-11-29 09:09:09,Morning,Weekday
2264.0,Coffee,2016-11-29 09:09:34,Morning,Weekday
2265.0,Coffee,2016-11-29 09:10:16,Morning,Weekday
2265.0,Medialuna,2016-11-29 09:10:16,Morning,Weekday
2266.0,Bread,2016-11-29 09:11:54,Morning,Weekday
2267.0,Keeping It Local,2016-11-29 09:13:47,Morning,Weekday
2267.0,Coffee,2016-11-29 09:13:47,Morning,
2267.0,Coffee,2016-11-29 09:13:47,Morning,Weekday
2268.0,Hot chocolate,2016-11-29 09:19:18,Morning,Weekday
2268.0,Pastry,2016-11-29 09:19:18,Morning,Weekday
2269.0,Bread,2016-11-29 09:25:35,Morning,Weekday
2270.0,Coffee,2016-11-29 09:39:58,Morning,Weekday
2270.0,Tea,2016-11-29 09:39:58,Morning,Weekday
,Bread,2016-11-29 09:41:47,Morning,Weekday
2272.0,Coke,2016-11-29 09:42:10,Morning,Weekday
2273.0,Bread,2016-11-29 10:18:47,Morning,Weekday
2274.0,Bread,2016-11-29 10:19:35,Morning,Weekday
2274.0,Bread,2016-11-29 10:19:35,Morning,Weekday
2275.0,Coffee,2016-11-29 10:42:41,Morning,Weekday
2275.0,Coffee,2016-11-29 10:42:41,Morning,Weekday
2275.0,Medialuna,2016-11-29 10:42:41,Morning,Weekday
2275.0,Pastry,2016-11-29 10:42:41,Morning,Weekday
2276.0,Muffin,2016-11-29 10:43:41,Morning,Weekday
2276.0,Coffee,2016-11-29 10:43:41,Morning,Weekday
2277.0,Coffee,2016-11-29 10:45:02,Morning,Weekday
2277.0,Muffin,2016-11-29 10:45:02,Morning,Weekday
2278.0,Coffee,2016-11-29 10:48:08,Morning,Weekday
2278.0,Bread,2016-11-29 10:48:08,Morning,Weekday
2279.0,Farm House,2016-11-29 10:50:36,Morning,Weekday
2280.0,Muffin,2016-11-29 10:53:21,Morning,Weekday
2280.0,Coffee,2016-11-29 10:53:21,Morning,Weekday
2281.0,Bread,2016-11-29 10:59:58,Morning,Weekday
2281.0,Coffee,2016-11-29 10:59:58,Morning,Weekday
2281.0,Bread,2016-11-29 10:59:58,Morning,Weekday
2282.0,Coffee,2016-11-29 11:02:41,Morning,Weekday
2283.0,Coffee,2016-11-29 11:03:17,Morning,Weekday
2284.0,Scandinavian,2016-11-29 11:26:28,Morning,Weekday
2284.0,Farm House,2016-11-29 11:26:28,Morning,Weekday
2285.0,Coffee,2016-11-29 11:26:39,Morning,Weekday
2286.0,Tea,2016-11-29 11:29:57,Morning,Weekday
2287.0,Coffee,2016-11-29 11:34:50,Morning,Weekday
2287.0,Muffin,2016-11-29 11:34:50,Morning,Weekday
2288.0,Bread,2016-11-29 11:39:26,Morning,Weekday
2289.0,Bread,2016-11-29 11:41:02,Morning,Weekday
2289.0,Scandinavian,2016-11-29 11:41:02,Morning,Weekday
2290.0,Tea,2016-11-29 11:52:57,Morning,Weekday
2291.0,Medialuna,2016-11-29 12:00:52,Afternoon,Weekday
2291.0,Coffee,2016-11-29 12:00:52,Afternoon,Weekday
2294.0,Tea,2016-11-29 12:21:00,Afternoon,Weekday
2295.0,Tea,2016-11-29 12:22:06,Afternoon,Weekday
2295.0,Sandwich,2016-11-29 12:22:06,Afternoon,Weekday
2296.0,Coffee,2016-11-29 12:25:41,Afternoon,Weekday
2296.0,Cake,2016-11-29 12:25:41,Afternoon,Weekday
2297.0,Coffee,2016-11-29 12:27:35,Afternoon,Weekday
2297.0,,2016-11-29 12:27:35,Afternoon,Weekday
2297.0,Muffin,2016-11-29 12:27:35,Afternoon,Weekday
2298.0,Cookies,2016-11-29 12:29:02,,Weekday
2300.0,Tea,2016-11-29 12:41:17,Afternoon,Weekday
2301.0,Sandwich,2016-11-29 13:00:08,Afternoon,Weekday
2302.0,Farm House,2016-11-29 13:06:24,Afternoon,Weekday
2303.0,Cake,2016-11-29 13:39:51,Afternoon,Weekday
2303.0,Sandwich,2016-11-29 13:39:51,Afternoon,Weekday
2304.0,Coffee,2016-11-29 13:50:46,Afternoon,Weekday
2304.0,Hot chocolate,2016-11-29 13:50:46,Afternoon,Weekday
2304.0,Cake,2016-11-29 13:50:46,Afternoon,Weekday
2304.0,Bread,2016-11-29 13:50:46,Afternoon,Weekday
2305.0,Tea,2016-11-29 14:00:01,Afternoon,Weekday
2305.0,Tea,2016-11-29 14:00:01,Afternoon,Weekday
2305.0,Muffin,2016-11-29 14:00:01,Afternoon,Weekday
2307.0,Coffee,2016-11-29 15:13:20,Afternoon,Weekday
2307.0,Tea,2016-11-29 15:13:20,Afternoon,Weekday
2307.0,Bread,2016-11-29 15:13:20,Afternoon,Weekday
2307.0,Fudge,2016-11-29 15:13:20,Afternoon,Weekday
2307.0,Jam,2016-11-29 15:13:20,Afternoon,Weekday
2308.0,Juice,2016-11-29 15:33:44,Afternoon,Weekday
2308.0,Tea,2016-11-29 15:33:44,Afternoon,Weekday
2308.0,Cookies,2016-11-29 15:33:44,Afternoon,Weekday
2309.0,Coffee,2016-11-29 15:34:56,Afternoon,Weekday
2309.0,Bread,2016-11-29 15:34:56,Afternoon,Weekday
2309.0,Cake,2016-11-29 15:34:56,Afternoon,Weekday
2310.0,Coke,2016-11-29 15:44:47,Afternoon,Weekday
2311.0,Tiffin,2016-11-29 15:45:32,Afternoon,Weekday
2311.0,Pastry,2016-11-29 15:45:32,Afternoon,Weekday
2312.0,Alfajores,2016-11-29 15:49:48,Afternoon,Weekday
,Tiffin,2016-11-29 16:02:02,Afternoon,Weekday
2313.0,Coffee,2016-11-29 16:02:02,Afternoon,Weekday
2314.0,Bread,2016-11-29 17:24:19,Evening,Weekday
2315.0,Bread,2016-11-30 08:09:52,Morning,Weekday
2316.0,Medialuna,2016-11-30 08:29:43,Morning,Weekday
2316.0,Bread,2016-11-30 08:29:43,Morning,Weekday
2317.0,Cake,2016-11-30 08:36:31,Morning,Weekday
2317.0,Bread,2016-11-30 08:36:31,Morning,Weekday
2318.0,Bread,2016-11-30 08:36:41,Morning,Weekday
2319.0,Farm House,2016-11-30 09:47:55,Morning,Weekday
2320.0,Medialuna,2016-11-30 10:19:12,Morning,Weekday
2320.0,Pastry,2016-11-30 10:19:12,Morning,Weekday
2321.0,Keeping It Local,2016-11-30 10:41:06,Morning,Weekday
2321.0,Cookies,2016-11-30 10:41:06,Morning,Weekday
2321.0,Coffee,2016-11-30 10:41:06,Morning,Weekday
2322.0,Coffee,2016-11-30 10:47:39,Morning,Weekday
2322.0,Coffee,2016-11-30 10:47:39,Morning,Weekday
2323.0,Coffee,2016-11-30 10:53:59,Morning,Weekday
2323.0,Tea,2016-11-30 10:53:59,Morning,Weekday
2323.0,Hot chocolate,2016-11-30 10:53:59,Morning,Weekday
2324.0,Smoothies,2016-11-30 11:04:30,Morning,Weekday
2325.0,Coffee,2016-11-30 11:05:21,Morning,Weekday
2325.0,Keeping It Local,2016-11-30 11:05:21,Morning,Weekday
2326.0,Coffee,2016-11-30 11:06:28,Morning,Weekday
2327.0,Farm House,2016-11-30 11:06:54,Morning,Weekday
2328.0,Tea,2016-11-30 11:09:16,Morning,Weekday
2328.0,Tea,2016-11-30 11:09:16,Morning,Weekday
2329.0,Bread,2016-11-30 11:14:46,Morning,Weekday
2329.0,Medialuna,2016-11-30 11:14:46,Morning,Weekday
2330.0,,,Morning,Weekday
2330.0,Bread,2016-11-30 11:17:05,Morning,Weekday
2331.0,Coffee,2016-11-30 11:18:23,Morning,Weekday
2331.0,Pastry,2016-11-30 11:18:23,Morning,Weekday
2332.0,Coffee,2016-11-30 11:21:28,,Weekday
2332.0,Keeping It Local,2016-11-30 11:21:28,Morning,Weekday
2333.0,Coffee,2016-11-30 11:21:54,Morning,Weekday
2334.0,Bread,2016-11-30 11:29:56,Morning,Weekday
2335.0,Bread,2016-11-30 11:37:19,Morning,Weekday
2335.0,Cookies,2016-11-30 11:37:19,Morning,Weekday
2337.0,Coffee,2016-11-30 11:38:44,Morning,Weekday
2338.0,Bread,2016-11-30 11:48:55,Morning,Weekday
2339.0,Keeping It Local,2016-11-30 11:56:15,Morning,Weekday
2339.0,Coffee,2016-11-30 11:56:15,Morning,Weekday
2339.0,Fudge,2016-11-30 11:56:15,Morning,Weekday
2339.0,Jam,2016-11-30 11:56:15,Morning,Weekday
2340.0,Tea,2016-11-30 12:08:10,Afternoon,Weekday
2340.0,Hot chocolate,2016-11-30 12:08:10,Afternoon,Weekday
2340.0,Keeping It Local,2016-11-30 12:08:10,Afternoon,Weekday
2340.0,Coffee,2016-11-30 12:08:10,Afternoon,Weekday
2340.0,Art Tray,2016-11-30 12:08:10,Afternoon,Weekday
2341.0,Coffee,2016-11-30 12:12:24,Afternoon,Weekday
2342.0,Coffee,2016-11-30 12:17:28,Afternoon,Weekday
2342.0,Cake,2016-11-30 12:17:28,Afternoon,Weekday
2343.0,Bread,2016-11-30 12:26:51,Afternoon,Weekday
2343.0,Bread,2016-11-30 12:26:51,Afternoon,Weekday
2343.0,Jammie Dodgers,2016-11-30 12:26:51,Afternoon,Weekday
2344.0,Muffin,2016-11-30 12:29:27,Afternoon,Weekday
2344.0,Smoothies,2016-11-30 12:29:27,Afternoon,Weekday
2346.0,Coffee,2016-11-30 12:41:41,Afternoon,Weekday
2346.0,Coffee,2016-11-30 12:41:41,Afternoon,Weekday
2346.0,Jammie Dodgers,2016-11-30 12:41:41,Afternoon,Weekday
2346.0,Cookies,2016-11-30 12:41:41,Afternoon,Weekday
2347.0,Coffee,2016-11-30 13:29:13,Afternoon,Weekday
2347.0,Cake,2016-11-30 13:29:13,Afternoon,Weekday
2347.0,Bread,2016-11-30 13:29:13,Afternoon,Weekday
2348.0,Bread,2016-11-30 13:31:06,Afternoon,Weekday
2348.0,,2016-11-30 13:31:06,Afternoon,
2348.0,Cookies,2016-11-30 13:31:06,Afternoon,Weekday
2350.0,Bread,2016-11-30 13:50:56,Afternoon,Weekday
2351.0,Tea,2016-11-30 14:10:25,Afternoon,Weekday
2352.0,Hot chocolate,2016-11-30 14:33:49,Afternoon,Weekday
2352.0,Bread,2016-11-30 14:33:49,Afternoon,Weekday
2352.0,Alfajores,2016-11-30 14:33:49,Afternoon,Weekday
2353.0,Tea,2016-11-30 14:37:02,Afternoon,Weekday
2354.0,Muffin,2016-11-30 14:50:26,Afternoon,Weekday
2355.0,Sandwich,2016-11-30 15:15:42,Afternoon,Weekday
2355.0,Mineral water,2016-11-30 15:15:42,Afternoon,Weekday
2355.0,Bread,2016-11-30 15:15:42,Afternoon,Weekday
2355.0,Coffee,2016-11-30 15:15:42,,Weekday
2355.0,Alfajores,2016-11-30 15:15:42,Afternoon,Weekday
2355.0,Bread,2016-11-30 15:15:42,Afternoon,Weekday
2356.0,Sandwich,2016-11-30 15:16:37,Afternoon,Weekday
2356.0,Alfajores,2016-11-30 15:16:37,Afternoon,Weekday
2357.0,Coffee,2016-11-30 15:40:15,Afternoon,Weekday
2358.0,Coffee,2016-11-30 15:42:39,Afternoon,Weekday
2358.0,Coffee,2016-11-30 15:42:39,Afternoon,Weekday
